week,category,sku_count,brand_count,weekly_sales,promo_active,normal_price,promo_price
26,Gula,168,13,514,0,24999,19999
26,Kaldu Jamur,98,11,343,0,5999,9999
26,Selai,186,22,473,1,19999,13222
26,Permen,179,18,277,1,9999,16806
26,Gulali,65,5,298,1,5999,19078
26,Makaroni,162,8,538,0,24999,5999
26,Marshmallow,132,10,431,1,14999,15582
26,Kuaci,73,3,243,1,24999,7823
26,Yogurt,195,8,332,1,14999,8630
26,Keju,168,12,594,0,5999,5999
26,Nugget,175,13,790,0,19999,5999
26,Air Mineral,195,8,837,0,14999,19999
26,Minuman Isotonik,164,17,668,1,24999,10499
26,Keripik,172,20,1050,0,9999,24999
26,Susu Kemasan,154,12,633,0,5999,5999
26,Kopi Kemasan,189,11,385,1,19999,5344
26,Kacang,165,10,420,0,14999,24999
26,Buah-Buahan,179,13,519,0,5999,14999
26,Sayur-Sayuran,196,11,257,0,19999,9999
26,Ice Cream,174,16,565,0,14999,19999
26,Kornet,136,9,654,1,24999,10848
26,Daging Segar,184,8,702,0,14999,19999
26,Minyak Goreng,179,13,572,0,5999,5999
26,Kentang Goreng,163,7,354,0,19999,19999
26,Telur,193,9,512,1,9999,16456
26,Seafood Segar,136,18,693,0,14999,9999
26,Mentega,120,15,244,0,24999,14999
26,Krim,42,10,194,1,24999,17313
26,Bihun,113,13,598,1,19999,4586
27,Susu Bubuk,86,14,591,1,24999,7353
27,Biskuit,37,27,270,0,9999,24999
27,Sirup,29,11,889,0,14999,9999
27,Soda,53,7,618,1,14999,11524
27,Cokelat,67,21,418,1,9999,17256
27,Roti,64,15,327,0,19999,19999
27,Sereal,107,11,984,0,19999,19999
27,Mie Instan,186,8,719,1,19999,17007
27,Kopi Bubuk,165,9,394,1,14999,14192
27,Sarden Kaleng,86,5,256,0,24999,5999
27,Jus Kemasan,109,15,301,0,5999,9999
27,Buah Kering,172,21,532,1,19999,4216
27,Beras,134,19,283,0,24999,19999
27,Teh,184,23,577,0,9999,9999
27,Pasta,152,25,834,0,9999,24999
27,Mayones,180,13,701,0,24999,9999
27,Kecap,165,8,235,0,9999,9999
27,Penyedap Rasa,79,3,126,0,19999,14999
27,Saos,194,20,450,1,24999,19432
27,Garam,139,10,286,0,19999,14999
27,Gula,168,13,443,1,24999,7289
27,Kaldu Jamur,98,11,386,0,5999,24999
27,Selai,186,22,475,1,19999,4868
27,Permen,179,18,301,0,9999,5999
27,Gulali,65,5,230,0,5999,5999
27,Makaroni,162,8,574,0,24999,14999
27,Marshmallow,132,10,435,0,14999,24999
27,Kuaci,73,3,187,0,24999,19999
27,Yogurt,195,8,327,0,14999,19999
27,Keju,168,12,799,0,5999,19999
27,Nugget,175,13,797,0,19999,19999
27,Air Mineral,195,8,969,1,14999,18683
27,Minuman Isotonik,164,17,727,0,24999,9999
27,Keripik,172,20,967,0,9999,9999
27,Susu Kemasan,154,12,674,0,5999,19999
27,Kopi Kemasan,189,11,375,0,19999,14999
27,Kacang,165,10,588,1,14999,20935
27,Buah-Buahan,179,13,556,1,5999,11501
27,Sayur-Sayuran,196,11,277,1,19999,16925
27,Ice Cream,174,16,358,0,14999,5999
27,Kornet,136,9,659,1,24999,10919
27,Daging Segar,184,8,595,0,14999,19999
27,Minyak Goreng,179,13,511,1,5999,16700
27,Kentang Goreng,163,7,339,0,19999,24999
27,Telur,193,9,528,0,9999,24999
27,Seafood Segar,136,18,596,0,14999,24999
27,Mentega,120,15,326,0,24999,5999
27,Krim,42,10,220,0,24999,19999
27,Bihun,113,13,519,0,19999,14999
28,Susu Bubuk,86,14,607,0,24999,19999
28,Biskuit,37,27,384,0,9999,14999
28,Sirup,29,11,921,1,14999,8025
28,Soda,53,7,599,0,14999,5999
28,Cokelat,67,21,421,0,9999,5999
28,Roti,64,15,278,0,19999,9999
28,Sereal,107,11,968,1,19999,19092
28,Mie Instan,186,8,756,0,19999,14999
28,Kopi Bubuk,165,9,328,0,14999,9999
28,Sarden Kaleng,86,5,269,1,24999,15628
28,Jus Kemasan,109,15,290,0,5999,24999
28,Buah Kering,172,21,398,0,19999,14999
28,Beras,134,19,313,0,24999,14999
28,Teh,184,23,532,0,9999,14999
28,Pasta,152,25,646,0,9999,19999
28,Mayones,180,13,806,1,24999,7612
28,Kecap,165,8,269,0,9999,5999
28,Penyedap Rasa,79,3,148,0,19999,9999
28,Saos,194,20,499,0,24999,19999
28,Garam,139,10,344,0,19999,19999
28,Gula,168,13,534,1,24999,15063
28,Kaldu Jamur,98,11,381,0,5999,5999
28,Selai,186,22,513,0,19999,9999
28,Permen,179,18,370,1,9999,22157
28,Gulali,65,5,265,0,5999,5999
28,Makaroni,162,8,541,0,24999,14999
28,Marshmallow,132,10,382,1,14999,20873
28,Kuaci,73,3,219,0,24999,5999
28,Yogurt,195,8,408,0,14999,24999
28,Keju,168,12,730,1,5999,8562
28,Nugget,175,13,872,1,19999,14217
28,Air Mineral,195,8,972,0,14999,5999
28,Minuman Isotonik,164,17,796,0,24999,14999
28,Keripik,172,20,819,0,9999,9999
28,Susu Kemasan,154,12,617,0,5999,14999
28,Kopi Kemasan,189,11,441,0,19999,5999
28,Kacang,165,10,444,1,14999,4988
28,Buah-Buahan,179,13,575,0,5999,14999
28,Sayur-Sayuran,196,11,269,0,19999,14999
28,Ice Cream,174,16,448,0,14999,19999
28,Kornet,136,9,731,0,24999,24999
28,Daging Segar,184,8,798,1,14999,12854
28,Minyak Goreng,179,13,554,0,5999,24999
28,Kentang Goreng,163,7,309,0,19999,5999
28,Telur,193,9,498,0,9999,9999
28,Seafood Segar,136,18,666,0,14999,14999
28,Mentega,120,15,379,0,24999,14999
28,Krim,42,10,222,1,24999,15157
28,Bihun,113,13,581,1,19999,21209
29,Susu Bubuk,86,14,650,0,24999,19999
29,Biskuit,37,27,410,0,9999,14999
29,Sirup,29,11,824,1,14999,14777
29,Soda,53,7,685,0,14999,19999
29,Cokelat,67,21,410,0,9999,14999
29,Roti,64,15,419,1,19999,12627
29,Sereal,107,11,1152,0,19999,19999
29,Mie Instan,186,8,743,1,19999,4564
29,Kopi Bubuk,165,9,413,0,14999,9999
29,Sarden Kaleng,86,5,240,0,24999,14999
29,Jus Kemasan,109,15,310,0,5999,19999
29,Buah Kering,172,21,430,0,19999,24999
29,Beras,134,19,302,0,24999,24999
29,Teh,184,23,582,0,9999,19999
29,Pasta,152,25,532,0,9999,24999
29,Mayones,180,13,727,1,24999,19578
29,Kecap,165,8,233,0,9999,14999
29,Penyedap Rasa,79,3,136,0,19999,24999
29,Saos,194,20,427,0,24999,24999
29,Garam,139,10,321,1,19999,8346
29,Gula,168,13,536,0,24999,9999
29,Kaldu Jamur,98,11,416,0,5999,5999
29,Selai,186,22,429,0,19999,19999
29,Permen,179,18,440,1,9999,6999
29,Gulali,65,5,284,1,5999,7334
29,Makaroni,162,8,577,0,24999,19999
29,Marshmallow,132,10,402,0,14999,9999
29,Kuaci,73,3,232,1,24999,7220
29,Yogurt,195,8,365,0,14999,9999
29,Keju,168,12,648,1,5999,21194
29,Nugget,175,13,878,0,19999,24999
29,Air Mineral,195,8,925,1,14999,10594
29,Minuman Isotonik,164,17,684,0,24999,19999
29,Keripik,172,20,901,1,9999,8075
29,Susu Kemasan,154,12,704,1,5999,17450
29,Kopi Kemasan,189,11,322,1,19999,17815
29,Kacang,165,10,427,0,14999,19999
29,Buah-Buahan,179,13,522,0,5999,14999
29,Sayur-Sayuran,196,11,249,0,19999,5999
29,Ice Cream,174,16,387,0,14999,14999
29,Kornet,136,9,656,1,24999,21186
29,Daging Segar,184,8,775,0,14999,9999
29,Minyak Goreng,179,13,631,0,5999,5999
29,Kentang Goreng,163,7,307,1,19999,12403
29,Telur,193,9,544,0,9999,19999
29,Seafood Segar,136,18,663,0,14999,14999
29,Mentega,120,15,360,1,24999,8022
29,Krim,42,10,213,0,24999,9999
29,Bihun,113,13,530,0,19999,19999
30,Susu Bubuk,86,14,656,0,24999,9999
30,Biskuit,37,27,407,0,9999,24999
30,Sirup,29,11,766,0,14999,5999
30,Soda,53,7,706,0,14999,24999
30,Cokelat,67,21,429,0,9999,5999
30,Roti,64,15,317,0,19999,9999
30,Sereal,107,11,891,1,19999,4251
30,Mie Instan,186,8,734,0,19999,14999
30,Kopi Bubuk,165,9,388,1,14999,19212
30,Sarden Kaleng,86,5,275,0,24999,24999
30,Jus Kemasan,109,15,302,0,5999,5999
30,Buah Kering,172,21,412,0,19999,19999
30,Beras,134,19,328,0,24999,9999
30,Teh,184,23,523,0,9999,24999
30,Pasta,152,25,709,0,9999,9999
30,Mayones,180,13,771,0,24999,19999
30,Kecap,165,8,257,0,9999,14999
30,Penyedap Rasa,79,3,133,1,19999,12901
30,Saos,194,20,492,0,24999,9999
30,Garam,139,10,278,0,19999,9999
30,Gula,168,13,542,0,24999,5999
30,Kaldu Jamur,98,11,385,0,5999,5999
30,Selai,186,22,456,0,19999,5999
30,Permen,179,18,371,0,9999,5999
30,Gulali,65,5,253,0,5999,24999
30,Makaroni,162,8,588,0,24999,24999
30,Marshmallow,132,10,421,0,14999,24999
30,Kuaci,73,3,238,0,24999,5999
30,Yogurt,195,8,362,0,14999,14999
30,Keju,168,12,662,0,5999,24999
30,Nugget,175,13,657,0,19999,14999
30,Air Mineral,195,8,752,0,14999,9999
30,Minuman Isotonik,164,17,624,1,24999,8657
30,Keripik,172,20,888,0,9999,5999
30,Susu Kemasan,154,12,745,1,5999,4573
30,Kopi Kemasan,189,11,435,1,19999,5217
30,Kacang,165,10,451,1,14999,17219
30,Buah-Buahan,179,13,661,1,5999,4260
30,Sayur-Sayuran,196,11,241,0,19999,24999
30,Ice Cream,174,16,492,0,14999,19999
30,Kornet,136,9,541,0,24999,9999
30,Daging Segar,184,8,756,0,14999,5999
30,Minyak Goreng,179,13,662,0,5999,19999
30,Kentang Goreng,163,7,345,0,19999,9999
30,Telur,193,9,490,0,9999,19999
30,Seafood Segar,136,18,651,1,14999,5047
30,Mentega,120,15,307,0,24999,19999
30,Krim,42,10,208,0,24999,9999
30,Bihun,113,13,543,0,19999,5999
31,Susu Bubuk,86,14,675,1,24999,16951
31,Biskuit,37,27,359,1,9999,11524
31,Sirup,29,11,860,0,14999,24999
31,Soda,53,7,589,0,14999,14999
31,Cokelat,67,21,487,0,9999,14999
31,Roti,64,15,328,0,19999,14999
31,Sereal,107,11,1022,0,19999,14999
31,Mie Instan,186,8,701,0,19999,14999
31,Kopi Bubuk,165,9,441,0,14999,5999
31,Sarden Kaleng,86,5,248,1,24999,8333
31,Jus Kemasan,109,15,290,0,5999,9999
31,Buah Kering,172,21,516,0,19999,5999
31,Beras,134,19,299,1,24999,4344
31,Teh,184,23,470,0,9999,19999
31,Pasta,152,25,838,0,9999,9999
31,Mayones,180,13,565,1,24999,18119
31,Kecap,165,8,207,0,9999,9999
31,Penyedap Rasa,79,3,143,0,19999,5999
31,Saos,194,20,383,0,24999,5999
31,Garam,139,10,283,0,19999,19999
31,Gula,168,13,517,0,24999,19999
31,Kaldu Jamur,98,11,357,0,5999,24999
31,Selai,186,22,487,0,19999,9999
31,Permen,179,18,288,0,9999,19999
31,Gulali,65,5,218,1,5999,4592
31,Makaroni,162,8,549,1,24999,7098
31,Marshmallow,132,10,491,0,14999,14999
31,Kuaci,73,3,246,0,24999,5999
31,Yogurt,195,8,342,0,14999,19999
31,Keju,168,12,637,0,5999,19999
31,Nugget,175,13,711,0,19999,9999
31,Air Mineral,195,8,941,0,14999,19999
31,Minuman Isotonik,164,17,711,0,24999,24999
31,Keripik,172,20,1029,1,9999,7524
31,Susu Kemasan,154,12,755,0,5999,9999
31,Kopi Kemasan,189,11,401,0,19999,9999
31,Kacang,165,10,464,0,14999,24999
31,Buah-Buahan,179,13,590,0,5999,5999
31,Sayur-Sayuran,196,11,218,1,19999,8128
31,Ice Cream,174,16,471,0,14999,9999
31,Kornet,136,9,531,0,24999,24999
31,Daging Segar,184,8,715,0,14999,5999
31,Minyak Goreng,179,13,566,0,5999,9999
31,Kentang Goreng,163,7,324,1,19999,18322
31,Telur,193,9,508,0,9999,14999
31,Seafood Segar,136,18,646,0,14999,9999
31,Mentega,120,15,363,1,24999,7031
31,Krim,42,10,217,0,24999,9999
31,Bihun,113,13,526,0,19999,9999
32,Susu Bubuk,86,14,620,0,24999,19999
32,Biskuit,37,27,384,1,9999,20185
32,Sirup,29,11,714,0,14999,9999
32,Soda,53,7,566,1,14999,16704
32,Cokelat,67,21,423,1,9999,4450
32,Roti,64,15,337,0,19999,24999
32,Sereal,107,11,948,0,19999,24999
32,Mie Instan,186,8,742,0,19999,24999
32,Kopi Bubuk,165,9,364,1,14999,17353
32,Sarden Kaleng,86,5,278,1,24999,7068
32,Jus Kemasan,109,15,282,1,5999,16020
32,Buah Kering,172,21,534,0,19999,19999
32,Beras,134,19,278,0,24999,9999
32,Teh,184,23,692,1,9999,7975
32,Pasta,152,25,653,0,9999,5999
32,Mayones,180,13,708,1,24999,11113
32,Kecap,165,8,257,0,9999,14999
32,Penyedap Rasa,79,3,156,0,19999,9999
32,Saos,194,20,496,1,24999,14955
32,Garam,139,10,297,0,19999,5999
32,Gula,168,13,489,1,24999,4590
32,Kaldu Jamur,98,11,371,1,5999,15956
32,Selai,186,22,441,0,19999,19999
32,Permen,179,18,303,0,9999,9999
32,Gulali,65,5,273,0,5999,14999
32,Makaroni,162,8,670,0,24999,14999
32,Marshmallow,132,10,428,0,14999,19999
32,Kuaci,73,3,240,1,24999,4901
32,Yogurt,195,8,366,0,14999,14999
32,Keju,168,12,721,0,5999,5999
32,Nugget,175,13,918,1,19999,11869
32,Air Mineral,195,8,1072,0,14999,19999
32,Minuman Isotonik,164,17,674,0,24999,9999
32,Keripik,172,20,683,1,9999,14274
32,Susu Kemasan,154,12,777,1,5999,8652
32,Kopi Kemasan,189,11,355,0,19999,19999
32,Kacang,165,10,399,0,14999,24999
32,Buah-Buahan,179,13,544,1,5999,18462
32,Sayur-Sayuran,196,11,247,1,19999,18506
32,Ice Cream,174,16,486,0,14999,24999
32,Kornet,136,9,574,0,24999,9999
32,Daging Segar,184,8,903,0,14999,5999
32,Minyak Goreng,179,13,548,1,5999,12063
32,Kentang Goreng,163,7,319,0,19999,5999
32,Telur,193,9,437,0,9999,5999
32,Seafood Segar,136,18,668,0,14999,9999
32,Mentega,120,15,326,0,24999,14999
32,Krim,42,10,188,0,24999,19999
32,Bihun,113,13,557,0,19999,24999
33,Susu Bubuk,86,14,617,1,24999,15907
33,Biskuit,37,27,352,1,9999,7974
33,Sirup,29,11,801,1,14999,15810
33,Soda,53,7,555,0,14999,24999
33,Cokelat,67,21,453,1,9999,5397
33,Roti,64,15,319,0,19999,14999
33,Sereal,107,11,888,1,19999,20051
33,Mie Instan,186,8,678,0,19999,24999
33,Kopi Bubuk,165,9,347,0,14999,14999
33,Sarden Kaleng,86,5,214,1,24999,21552
33,Jus Kemasan,109,15,279,1,5999,8920
33,Buah Kering,172,21,481,0,19999,19999
33,Beras,134,19,299,1,24999,22476
33,Teh,184,23,475,0,9999,19999
33,Pasta,152,25,915,0,9999,19999
33,Mayones,180,13,662,0,24999,14999
33,Kecap,165,8,244,0,9999,24999
33,Penyedap Rasa,79,3,138,0,19999,5999
33,Saos,194,20,384,1,24999,11010
33,Garam,139,10,268,0,19999,19999
33,Gula,168,13,546,0,24999,24999
33,Kaldu Jamur,98,11,388,0,5999,19999
33,Selai,186,22,428,0,19999,5999
33,Permen,179,18,374,0,9999,19999
33,Gulali,65,5,302,0,5999,14999
33,Makaroni,162,8,642,1,24999,8735
33,Marshmallow,132,10,366,0,14999,9999
33,Kuaci,73,3,232,0,24999,5999
33,Yogurt,195,8,341,1,14999,13373
33,Keju,168,12,594,1,5999,15291
33,Nugget,175,13,700,1,19999,8051
33,Air Mineral,195,8,1008,1,14999,17286
33,Minuman Isotonik,164,17,690,0,24999,5999
33,Keripik,172,20,1015,1,9999,17932
33,Susu Kemasan,154,12,739,0,5999,5999
33,Kopi Kemasan,189,11,448,0,19999,9999
33,Kacang,165,10,438,0,14999,24999
33,Buah-Buahan,179,13,605,1,5999,7833
33,Sayur-Sayuran,196,11,299,0,19999,14999
33,Ice Cream,174,16,393,0,14999,19999
33,Kornet,136,9,638,0,24999,5999
33,Daging Segar,184,8,703,1,14999,4460
33,Minyak Goreng,179,13,555,0,5999,19999
33,Kentang Goreng,163,7,384,0,19999,24999
33,Telur,193,9,467,0,9999,14999
33,Seafood Segar,136,18,557,1,14999,16985
33,Mentega,120,15,346,0,24999,5999
33,Krim,42,10,195,0,24999,9999
33,Bihun,113,13,515,0,19999,19999
34,Susu Bubuk,86,14,537,1,24999,12934
34,Biskuit,37,27,367,0,9999,9999
34,Sirup,29,11,709,0,14999,9999
34,Soda,53,7,735,0,14999,24999
34,Cokelat,67,21,455,0,9999,9999
34,Roti,64,15,326,0,19999,9999
34,Sereal,107,11,967,0,19999,24999
34,Mie Instan,186,8,791,0,19999,5999
34,Kopi Bubuk,165,9,345,0,14999,5999
34,Sarden Kaleng,86,5,215,0,24999,5999
34,Jus Kemasan,109,15,284,0,5999,9999
34,Buah Kering,172,21,529,1,19999,14455
34,Beras,134,19,302,0,24999,19999
34,Teh,184,23,549,0,9999,9999
34,Pasta,152,25,734,0,9999,24999
34,Mayones,180,13,592,1,24999,11377
34,Kecap,165,8,241,0,9999,9999
34,Penyedap Rasa,79,3,180,0,19999,14999
34,Saos,194,20,389,0,24999,14999
34,Garam,139,10,316,1,19999,17471
34,Gula,168,13,530,0,24999,9999
34,Kaldu Jamur,98,11,362,0,5999,9999
34,Selai,186,22,448,0,19999,24999
34,Permen,179,18,364,1,9999,8938
34,Gulali,65,5,191,0,5999,24999
34,Makaroni,162,8,586,1,24999,7681
34,Marshmallow,132,10,390,0,14999,9999
34,Kuaci,73,3,249,0,24999,5999
34,Yogurt,195,8,408,0,14999,14999
34,Keju,168,12,642,0,5999,19999
34,Nugget,175,13,783,0,19999,9999
34,Air Mineral,195,8,861,0,14999,24999
34,Minuman Isotonik,164,17,680,0,24999,19999
34,Keripik,172,20,935,1,9999,7549
34,Susu Kemasan,154,12,676,0,5999,5999
34,Kopi Kemasan,189,11,432,1,19999,19275
34,Kacang,165,10,538,1,14999,14227
34,Buah-Buahan,179,13,591,0,5999,14999
34,Sayur-Sayuran,196,11,247,1,19999,10730
34,Ice Cream,174,16,443,0,14999,9999
34,Kornet,136,9,496,1,24999,11555
34,Daging Segar,184,8,820,0,14999,24999
34,Minyak Goreng,179,13,491,0,5999,19999
34,Kentang Goreng,163,7,369,0,19999,9999
34,Telur,193,9,370,0,9999,9999
34,Seafood Segar,136,18,752,1,14999,14752
34,Mentega,120,15,377,0,24999,19999
34,Krim,42,10,184,0,24999,24999
34,Bihun,113,13,475,0,19999,24999
35,Susu Bubuk,86,14,607,0,24999,14999
35,Biskuit,37,27,343,1,9999,20875
35,Sirup,29,11,858,0,14999,19999
35,Soda,53,7,555,0,14999,5999
35,Cokelat,67,21,352,1,9999,4292
35,Roti,64,15,346,0,19999,24999
35,Sereal,107,11,1040,0,19999,24999
35,Mie Instan,186,8,839,1,19999,16690
35,Kopi Bubuk,165,9,325,0,14999,19999
35,Sarden Kaleng,86,5,271,1,24999,17814
35,Jus Kemasan,109,15,264,0,5999,14999
35,Buah Kering,172,21,506,0,19999,19999
35,Beras,134,19,276,0,24999,24999
35,Teh,184,23,558,1,9999,14888
35,Pasta,152,25,641,0,9999,14999
35,Mayones,180,13,709,0,24999,5999
35,Kecap,165,8,218,0,9999,5999
35,Penyedap Rasa,79,3,152,0,19999,14999
35,Saos,194,20,408,0,24999,14999
35,Garam,139,10,272,0,19999,14999
35,Gula,168,13,501,0,24999,19999
35,Kaldu Jamur,98,11,374,0,5999,9999
35,Selai,186,22,421,1,19999,16181
35,Permen,179,18,368,0,9999,19999
35,Gulali,65,5,313,0,5999,19999
35,Makaroni,162,8,547,0,24999,14999
35,Marshmallow,132,10,377,1,14999,17987
35,Kuaci,73,3,263,0,24999,9999
35,Yogurt,195,8,317,0,14999,19999
35,Keju,168,12,730,0,5999,24999
35,Nugget,175,13,885,0,19999,19999
35,Air Mineral,195,8,946,1,14999,18416
35,Minuman Isotonik,164,17,612,0,24999,14999
35,Keripik,172,20,939,0,9999,14999
35,Susu Kemasan,154,12,706,1,5999,11170
35,Kopi Kemasan,189,11,401,0,19999,24999
35,Kacang,165,10,529,0,14999,19999
35,Buah-Buahan,179,13,523,1,5999,8880
35,Sayur-Sayuran,196,11,264,1,19999,8474
35,Ice Cream,174,16,462,0,14999,5999
35,Kornet,136,9,528,0,24999,9999
35,Daging Segar,184,8,831,1,14999,20901
35,Minyak Goreng,179,13,583,0,5999,9999
35,Kentang Goreng,163,7,338,0,19999,14999
35,Telur,193,9,453,0,9999,9999
35,Seafood Segar,136,18,704,1,14999,5165
35,Mentega,120,15,420,0,24999,5999
35,Krim,42,10,209,0,24999,24999
35,Bihun,113,13,533,1,19999,4558
36,Susu Bubuk,86,14,538,1,24999,4512
36,Biskuit,37,27,363,0,9999,9999
36,Sirup,29,11,790,0,14999,24999
36,Soda,53,7,602,1,14999,12961
36,Cokelat,67,21,441,0,9999,19999
36,Roti,64,15,316,1,19999,7611
36,Sereal,107,11,969,0,19999,14999
36,Mie Instan,186,8,718,0,19999,9999
36,Kopi Bubuk,165,9,385,0,14999,14999
36,Sarden Kaleng,86,5,236,1,24999,8269
36,Jus Kemasan,109,15,315,0,5999,5999
36,Buah Kering,172,21,496,1,19999,5057
36,Beras,134,19,284,0,24999,19999
36,Teh,184,23,559,0,9999,19999
36,Pasta,152,25,767,0,9999,24999
36,Mayones,180,13,760,0,24999,9999
36,Kecap,165,8,225,0,9999,14999
36,Penyedap Rasa,79,3,152,0,19999,9999
36,Saos,194,20,336,0,24999,24999
36,Garam,139,10,268,0,19999,5999
36,Gula,168,13,457,0,24999,9999
36,Kaldu Jamur,98,11,456,0,5999,24999
36,Selai,186,22,535,1,19999,16676
36,Permen,179,18,337,0,9999,14999
36,Gulali,65,5,279,1,5999,22477
36,Makaroni,162,8,545,0,24999,5999
36,Marshmallow,132,10,369,1,14999,7901
36,Kuaci,73,3,220,1,24999,12657
36,Yogurt,195,8,376,0,14999,9999
36,Keju,168,12,726,1,5999,8065
36,Nugget,175,13,959,0,19999,9999
36,Air Mineral,195,8,859,1,14999,19733
36,Minuman Isotonik,164,17,732,0,24999,9999
36,Keripik,172,20,924,1,9999,8420
36,Susu Kemasan,154,12,506,0,5999,14999
36,Kopi Kemasan,189,11,367,0,19999,5999
36,Kacang,165,10,558,0,14999,19999
36,Buah-Buahan,179,13,556,0,5999,14999
36,Sayur-Sayuran,196,11,217,1,19999,16457
36,Ice Cream,174,16,461,1,14999,20044
36,Kornet,136,9,564,0,24999,19999
36,Daging Segar,184,8,704,1,14999,7423
36,Minyak Goreng,179,13,514,0,5999,9999
36,Kentang Goreng,163,7,312,1,19999,7206
36,Telur,193,9,514,0,9999,9999
36,Seafood Segar,136,18,694,0,14999,14999
36,Mentega,120,15,364,0,24999,5999
36,Krim,42,10,177,0,24999,24999
36,Bihun,113,13,601,0,19999,24999
37,Susu Bubuk,86,14,570,1,24999,21720
37,Biskuit,37,27,320,0,9999,19999
37,Sirup,29,11,734,1,14999,10761
37,Soda,53,7,660,1,14999,18944
37,Cokelat,67,21,466,1,9999,12201
37,Roti,64,15,337,0,19999,24999
37,Sereal,107,11,1042,1,19999,14177
37,Mie Instan,186,8,773,0,19999,24999
37,Kopi Bubuk,165,9,301,0,14999,19999
37,Sarden Kaleng,86,5,297,0,24999,19999
37,Jus Kemasan,109,15,268,0,5999,9999
37,Buah Kering,172,21,511,0,19999,14999
37,Beras,134,19,279,0,24999,14999
37,Teh,184,23,606,0,9999,5999
37,Pasta,152,25,617,1,9999,17049
37,Mayones,180,13,702,0,24999,14999
37,Kecap,165,8,164,0,9999,19999
37,Penyedap Rasa,79,3,139,1,19999,8337
37,Saos,194,20,482,1,24999,15671
37,Garam,139,10,292,0,19999,9999
37,Gula,168,13,406,0,24999,9999
37,Kaldu Jamur,98,11,435,1,5999,14385
37,Selai,186,22,500,0,19999,5999
37,Permen,179,18,369,0,9999,19999
37,Gulali,65,5,264,0,5999,19999
37,Makaroni,162,8,466,0,24999,24999
37,Marshmallow,132,10,392,1,14999,4294
37,Kuaci,73,3,205,0,24999,9999
37,Yogurt,195,8,418,0,14999,19999
37,Keju,168,12,704,0,5999,9999
37,Nugget,175,13,762,0,19999,5999
37,Air Mineral,195,8,1030,0,14999,24999
37,Minuman Isotonik,164,17,680,1,24999,11214
37,Keripik,172,20,1003,0,9999,19999
37,Susu Kemasan,154,12,646,1,5999,18030
37,Kopi Kemasan,189,11,408,0,19999,5999
37,Kacang,165,10,580,0,14999,14999
37,Buah-Buahan,179,13,670,0,5999,5999
37,Sayur-Sayuran,196,11,229,0,19999,14999
37,Ice Cream,174,16,432,0,14999,14999
37,Kornet,136,9,516,1,24999,7152
37,Daging Segar,184,8,821,0,14999,5999
37,Minyak Goreng,179,13,547,1,5999,18524
37,Kentang Goreng,163,7,363,1,19999,7856
37,Telur,193,9,457,0,9999,24999
37,Seafood Segar,136,18,662,0,14999,9999
37,Mentega,120,15,424,0,24999,24999
37,Krim,42,10,220,0,24999,19999
37,Bihun,113,13,548,0,19999,9999
38,Susu Bubuk,86,14,616,0,24999,19999
38,Biskuit,37,27,352,1,9999,11105
38,Sirup,29,11,714,1,14999,5143
38,Soda,53,7,594,0,14999,14999
38,Cokelat,67,21,414,0,9999,24999
38,Roti,64,15,374,0,19999,9999
38,Sereal,107,11,824,0,19999,9999
38,Mie Instan,186,8,753,0,19999,14999
38,Kopi Bubuk,165,9,431,0,14999,14999
38,Sarden Kaleng,86,5,247,1,24999,12848
38,Jus Kemasan,109,15,252,0,5999,14999
38,Buah Kering,172,21,449,1,19999,12238
38,Beras,134,19,291,0,24999,19999
38,Teh,184,23,630,0,9999,5999
38,Pasta,152,25,801,0,9999,24999
38,Mayones,180,13,571,0,24999,19999
38,Kecap,165,8,232,0,9999,24999
38,Penyedap Rasa,79,3,113,0,19999,5999
38,Saos,194,20,441,0,24999,9999
38,Garam,139,10,247,1,19999,13146
38,Gula,168,13,515,1,24999,18549
38,Kaldu Jamur,98,11,332,0,5999,19999
38,Selai,186,22,439,0,19999,14999
38,Permen,179,18,363,0,9999,14999
38,Gulali,65,5,253,0,5999,9999
38,Makaroni,162,8,571,1,24999,12415
38,Marshmallow,132,10,435,0,14999,19999
38,Kuaci,73,3,262,1,24999,15933
38,Yogurt,195,8,344,0,14999,24999
38,Keju,168,12,761,0,5999,19999
38,Nugget,175,13,736,1,19999,7302
38,Air Mineral,195,8,877,1,14999,17236
38,Minuman Isotonik,164,17,676,0,24999,19999
38,Keripik,172,20,992,0,9999,19999
38,Susu Kemasan,154,12,559,1,5999,12002
38,Kopi Kemasan,189,11,405,0,19999,9999
38,Kacang,165,10,525,0,14999,14999
38,Buah-Buahan,179,13,529,0,5999,24999
38,Sayur-Sayuran,196,11,248,1,19999,5107
38,Ice Cream,174,16,495,0,14999,24999
38,Kornet,136,9,636,0,24999,14999
38,Daging Segar,184,8,848,1,14999,10553
38,Minyak Goreng,179,13,443,0,5999,24999
38,Kentang Goreng,163,7,346,0,19999,5999
38,Telur,193,9,512,0,9999,24999
38,Seafood Segar,136,18,723,1,14999,13208
38,Mentega,120,15,356,1,24999,8855
38,Krim,42,10,221,0,24999,5999
38,Bihun,113,13,620,0,19999,19999
39,Susu Bubuk,86,14,653,0,24999,24999
39,Biskuit,37,27,375,1,9999,4732
39,Sirup,29,11,819,0,14999,5999
39,Soda,53,7,619,0,14999,14999
39,Cokelat,67,21,400,1,9999,22462
39,Roti,64,15,376,0,19999,9999
